var1,True
var2,True
var4,True
var5,False
var6,True
var7,True
var8,False
var9,True
var10,False
var12,False
var13,True
var14,True
var15,False
var26,True
var27,False
var28,False
var29,False
var30,False
var31,False
var32,False
var33,True
var34,False
var35,False
var36,True
var37,True
var38,False
var39,False
var40,True
var41,False
var42,False
var43,False
var44,False
var46,False
var47,True
var48,False
var49,False
var50,True
var51,False
var52,False
var53,False
var54,False
var55,True
var56,False
var57,False
var58,False
var59,False
var60,False
var61,False
var62,False
var63,False
var64,True
var65,False
var66,False
var67,False
var68,True
var69,False
var70,False
var71,False
var72,False
var73,False
var74,True
var75,False
var76,False
var77,False
var78,False
var79,False
var80,False
var81,False
var82,False
var83,False
var84,False
var85,False
var86,True
var87,False
var88,False
var89,False
var90,False
var91,True
var92,False
var93,True
var94,True
var95,False
var96,False
var97,False
var98,False
var99,False
var100,True
var101,False
var102,False
var103,True
var104,True
var105,False
var106,False
var107,False
var108,False
var109,False
var110,False
var111,False
var112,True
var113,True
var114,False
var115,False
var116,False
var117,True
var118,True
var119,False
var120,False
var121,True
var122,True
var123,False
var124_num,False
var125_num,True
var126_num,True
var127,True
var128,True
var129,False
var130,True
var131,True
var132,False
var133,False
var134,False
var135,False
var136,False
var137,False
var138,False
var139,False
var140,False
var141,False
var142,False
var143,False
var144,False
var145,False
var146,False
var147,False
var148,False
var149,False
var150,False
var151,False
var152,False
var153,False
var154,False
var155,False
var156,True
var157,False
var158,False
var159,False
var160,True
var161,False
var162,False
var163,True
var164,False
var165,False
var166,False
var167,True
var168,False
var169,False
var170,False
var171,False
var172,True
var173,False
var174,False
var175,False
var176,False
var177,False
var178,False
var179,False
var180,False
var181,True
var182,False
var183,True
var184,False
var185,False
var186,True
var187,False
var188,False
var189,False
var190,False
var191,False
var192,False
var193,True
var194,False
var195,False
var196,False
var197,False
var198,False
var199,False
var200,False
var201,False
var202,False
var203,False
var204,False
var205,False
var206,False
var207,False
var208,True
var209,True
var210,False
var211,True
var212,False
var213,False
var214,False
var215,False
var216,False
var217,True
var218,False
var219,True
var220,False
var221,False
var222,False
var223,False
var224,False
var225,False
var226,False
var227,False
var228,False
var229,True
var230,False
var231,False
var232,False
var233,False
var234,False
var235,False
var236,False
var237,False
var238,False
var239,False
var240,False
var241,False
var242,False
var243,False
var244,False
var245,False
var246,False
var247,False
var248,False
var249,False
var250,True
var251,False
var252,False
var253,False
var254,False
var255,False
var256,False
var257,False
var258,False
var259,False
var260,False
var261,False
var262,False
var263,False
var264,False
var265,False
var266,False
var267,True
var268,False
var269,False
var270,False
var271,False
var272,False
var273,False
var274,False
var275,False
var276,False
var277,False
var278,True
var279,False
var280,False
var281,False
var282,False
var283,False
var284,False
var285,True
var286,True
var287,False
var288,False
var289,False
var290,False
var291,False
var292,True
var293,False
var294,False
var295,False
var296,False
var297,False
var298,False
var299,False
var300,False
var301,False
var302,False
var303,False
var304,False
var305,False
var306,False
var307,False
var308,False
var309,False
var310,False
var311,False
var312,False
var313,False
var314,False
var315,False
var316,False
var317,False
var318,False
var319,False
var320,False
var321,False
var322,False
var323,False
var324,False
var325,False
var326,False
var327,False
var328,False
var329,False
var330,False
var331,False
var332,False
var333,False
var334,False
var335,False
var336,False
var337,True
var338,False
var339,False
var340,False
var341,False
var342,False
var343,False
var344,False
var345,False
var346,False
var347,False
var348,False
var349,False
var350,False
var351,False
var352,False
var353,True
var354,False
var355,False
var356,False
var357,False
var358,False
var359,False
var360,False
var361,False
var362,False
var363,False
var364,False
var365,False
var366,False
var367,False
var368,False
var369,True
var370,False
var371,False
var372,False
var373,False
var374,False
var375,False
var376,False
var377,False
var378,False
var379,True
var380,False
var381,False
var382,False
var383,False
var384,False
var385,False
var386,False
var387,False
var388,False
var389,False
var390,True
var391,False
var392,False
var393,False
var394,False
var395,False
var396,False
var397,False
var398,False
var399,False
var400,False
var401,False
var402,False
var403,False
var404,False
var405,False
var406,False
var407,False
var408,False
var409,False
var410,False
var411,True
var412,False
var413,False
var414,False
var415,False
var416,False
var417,False
var418,False
var419,False
var420,False
var421,False
var422,False
var423,False
var424,False
var425,False
var426,False
var427,False
var428,True
var429,True
var430,False
var431,False
var432,False
var433,True
var434,True
var435,False
var436,False
var437,False
var438,False
var439,False
var440,False
var441,False
var442,False
var443,False
