var444,True
var445,True
var446,True
var447,True
var448,True
var449,True
var450,True
var451,True
var452,True
var453,True
var454,True
var455,True
var456,True
var457,True
var458,True
var459,True
var460,False
var461,False
var462,True
var463,True
var464,True
var465,True
var466,True
var467,True
var468,True
var469,True
var470,True
var471,True
var472,True
var473,True
var474,True
var475,True
var476,True
var477,True
var478,True
var479,True
var480,True
var481,True
var482,True
var483,True
var484,True
var485,True
var486,True
var487,True
var488,True
var489,True
var490,True
var491,True
var492,True
var493,False
var494,False
var495,True
var496,True
var497,True
var498,True
var499,True
var500,True
var501,True
var502,True
var503,True
var504,True
var505,True
var506,True
var507,True
var508,True
var509,True
var510,True
var511,True
var512,True
var513,True
var514,True
var515,True
var516,True
var517,True
var518,True
var519,True
var520,True
var521,True
var522,True
var523,True
var524,True
var525,True
var526,True
var527,True
var528,True
var529,True
var530,True
var531,True
var532,True
var3_1,True
var3_2,True
var3_3,True
var3_6,True
var11_130,True
var11_131,True
var11_132,True
var11_133,True
var11_134,True
var11_135,True
var11_136,True
var11_137,True
var11_138,True
var11_139,True
var11_147,True
var11_150,True
var11_151,True
var11_152,True
var11_153,True
var11_155,True
var11_156,True
var11_157,False
var11_158,True
var11_159,True
var11_176,True
var11_178,True
var11_180,True
var11_181,True
var11_182,True
var11_183,True
var11_184,True
var11_185,True
var11_186,True
var11_187,True
var11_188,True
var11_189,True
var16_1.0,True
var16_2.0,True
var16_3.0,True
var16_4.0,True
var17_1.0,True
var17_2.0,True
var17_3.0,True
var17_4.0,True
var18_1.0,True
var18_2.0,True
var18_3.0,True
var19_私企,True
var19_公司,True
var19_司职,True
var19_职工,True
var19_受雇,True
var19_雇员,True
var19_员工,False
var19_国企,True
var19_企事业,True
var19_事业,True
var19_事业单位,True
var19_单位,True
var19_自主,True
var19_主创,True
var19_创业,True
var19_人员,True
var19_农林,True
var19_农林牧,True
var19_农林牧副,True
var19_农林牧副渔,True
var19_渔人,True
var19_公务,True
var19_公务员,True
var19_自由,True
var19_自由职业,True
var19_自由职业者,True
var19_职业,True
var19_职业者,True
var19_业者,True
var19_厨师,True
var19_军人,True
var19_技术,True
var19_技术员,True
var19_销售,True
var19_经理,True
var20_上海,True
var20_云南,True
var20_内蒙,True
var20_北京,True
var20_吉林,True
var20_四川,True
var20_天津,True
var20_宁夏,True
var20_安徽,True
var20_山东,True
var20_山西,True
var20_广东,True
var20_广西,True
var20_新疆,True
var20_江苏,True
var20_江西,True
var20_河北,True
var20_河南,True
var20_浙江,True
var20_海南,True
var20_湖北,True
var20_湖南,True
var20_甘肃,True
var20_福建,True
var20_西藏,True
var20_贵州,True
var20_辽宁,True
var20_重庆,True
var20_陕西,True
var20_青海,True
var20_黑龙,True
var22_sheng_上海,True
var22_sheng_云南,True
var22_sheng_内蒙,True
var22_sheng_北京,True
var22_sheng_吉林,True
var22_sheng_四川,True
var22_sheng_天津,True
var22_sheng_宁夏,True
var22_sheng_安徽,True
var22_sheng_山东,True
var22_sheng_山西,True
var22_sheng_广东,True
var22_sheng_广西,True
var22_sheng_新疆,True
var22_sheng_江苏,True
var22_sheng_江西,True
var22_sheng_河北,True
var22_sheng_河南,True
var22_sheng_浙江,True
var22_sheng_海南,True
var22_sheng_湖北,True
var22_sheng_湖南,True
var22_sheng_甘肃,True
var22_sheng_福建,True
var22_sheng_西藏,True
var22_sheng_贵州,True
var22_sheng_辽宁,True
var22_sheng_重庆,True
var22_sheng_陕西,True
var22_sheng_青海,True
var22_sheng_黑龙,True
var22_zu1_傈僳,True
var22_zu1_傣族,True
var22_zu1_哈尼,True
var22_zu1_哈萨,True
var22_zu1_回族,True
var22_zu1_土家,True
var22_zu1_壮族,True
var22_zu1_布依,True
var22_zu1_彝族,True
var22_zu1_白族,True
var22_zu1_苗族,True
var22_zu1_蒙古,True
var22_zu1_藏族,True
var22_zu2_侗族,True
var22_zu2_彝族,True
var22_zu2_景颇,True
var22_zu2_羌族,True
var22_zu2_苗族,True
var22_zu2_藏族,True
var23_sheng_上海,True
var23_sheng_云南,True
var23_sheng_内蒙,True
var23_sheng_北京,True
var23_sheng_吉林,True
var23_sheng_四川,True
var23_sheng_天津,True
var23_sheng_宁夏,True
var23_sheng_安徽,True
var23_sheng_山东,True
var23_sheng_山西,True
var23_sheng_广东,True
var23_sheng_广西,True
var23_sheng_新疆,True
var23_sheng_江苏,True
var23_sheng_江西,True
var23_sheng_河北,True
var23_sheng_河南,True
var23_sheng_浙江,True
var23_sheng_海南,True
var23_sheng_湖北,True
var23_sheng_湖南,True
var23_sheng_甘肃,True
var23_sheng_福建,True
var23_sheng_西藏,True
var23_sheng_贵州,True
var23_sheng_辽宁,True
var23_sheng_重庆,True
var23_sheng_陕西,True
var23_sheng_青海,True
var23_sheng_黑龙,True
var24_上海,True
var24_云南,True
var24_内蒙,True
var24_北京,True
var24_吉林,True
var24_四川,True
var24_天津,True
var24_宁夏,True
var24_安徽,True
var24_山东,True
var24_山西,True
var24_广东,True
var24_广西,True
var24_新疆,True
var24_江苏,True
var24_江西,True
var24_河北,True
var24_河南,True
var24_浙江,True
var24_海南,True
var24_湖北,True
var24_湖南,True
var24_甘肃,True
var24_福建,True
var24_西藏,True
var24_贵州,True
var24_辽宁,True
var24_重庆,True
var24_陕西,True
var24_青海,True
var24_黑龙,True
