LR,SVM
0.03658664941987241,0.08882472681493152
0.06983946142112596,0.06731843195773918
0.42747448211738187,0.39932047794434355
0.01051465085883217,0.08507514914183158
0.009359417938744504,0.04572118822557922
0.012956264634202784,0.02049455889304496
0.004486061596718403,0.18274547221297274
0.09026632543967128,0.08127464234277886
0.18716892107088898,0.13503975703281534
0.3969128007327761,0.324136327234821
0.1354329229982607,0.09344729780053133
0.15057950650821972,0.0791334956995007
0.00590512054694626,0.05437973548047677
0.617383332758167,0.571354070190326
0.2680196175692268,0.20721793965160362
0.04723776122974237,0.1010956247994291
0.051572616719194,0.09348638037405446
0.005452861166408731,0.05128053092141466
0.27820735211150804,0.2089068287568434
0.36251299447588203,0.3403891050957938
0.062044655972829675,0.023608811709412963
0.5826066769918958,0.4131967645991465
0.19783625368589997,0.20724876791145488
0.05063187024554559,0.027777528256913285
0.09668030730098782,0.12907145796722086
0.20316822755986627,0.19940394622635965
0.1916020497904457,0.21113395344624591
0.13718639570200536,0.0798175282654537
0.08108341926337442,0.0757853784305218
0.3308278407810538,0.08791493956931062
0.0558997230651432,0.07069921810617638
0.009975775085916903,0.06989965345950558
0.2894414569043647,0.2603131396759652
0.30458859170063196,0.1928036517902824
0.06404358956267184,0.10478851503960648
0.2871778374256941,0.16962682160518366
0.2688224875073116,0.2962060558638865
0.05963017308540717,0.08312890666922697
0.13666466049577103,0.06771503677216827
0.01068238939868884,0.01740534838779896
0.263543003113988,0.2599282735235139
0.38428990644935246,0.3007708666602786
0.04201850399037484,0.05260524759946822
0.010109187605096617,0.06784389151379717
0.16640611820301318,0.11686866734362589
0.03994458698229422,0.030263398938641873
0.09284557681253913,0.0994013466281293
0.05940030225302672,0.11539689414833436
0.029963515956656715,0.05867155203680354
0.1546917406639931,0.11359646564397399
0.4378165009418977,0.508704760510782
0.5939107181554211,0.6293722043100589
0.19940041150709487,0.12730906585881546
0.21820866200268524,0.21573962445204414
0.08199539790480599,0.0847027066356116
0.2583401052895126,0.3000508773782852
0.008618690686794406,0.1266922923755896
0.001128861754679295,0.16516954673174628
0.08260170438878442,0.18745107889174195
0.1126267425655866,0.0938893589940469
0.37231332812554746,0.21578678036603618
0.4237565270472737,0.620468893764226
0.004934728017383282,0.03638207241185519
0.31651155379418955,0.2785259484930017
0.2122755472835399,0.11975121756956711
0.15188389637670993,0.052843527198981166
0.303936311621254,0.1762382622967144
0.21514423968878163,0.10730228900982705
0.49062240390763395,0.15333976542914107
0.005942725806673398,0.07499713348500832
0.11810918260950044,0.1374792520356407
0.26134660169916724,0.21098736402213852
0.025913017404528477,0.035756009077771087
0.03603147446615887,0.06117086051854378
0.030433051712931744,0.036513200624346195
0.11127739095649114,0.23596910974977559
0.11566494605294556,0.057307838385259234
0.3021689871861729,0.24689315095112466
0.04080576089130604,0.06477575669604514
0.0095517110745821,0.02643295065181518
0.41045540730304514,0.42743876822999943
0.12736372195048187,0.12675740928260965
0.18449715338036363,0.0947224570988573
0.14935613265378228,0.16790605012065205
0.4856277780860555,0.5623984654397891
0.10826172854835028,0.06499968174358807
0.13735945835991814,0.13700300486210484
0.035878149015071074,0.027287891966549266
0.18367602010980733,0.1386338978991285
0.2271325902955001,0.17869296575344196
0.019047313997229576,0.029705532732224364
0.11057126598862065,0.22615832996760893
0.0733055621803455,0.11670077483881183
0.1893891122579454,0.1673591260277383
0.7058746081452174,0.7771218322857305
0.0026556649328381425,0.10863454400313839
0.028657192452587993,0.057068379305362515
0.14274406908360013,0.11459568625705648
0.08580347453098004,0.08485357333826975
0.01896918073688666,0.03452254795095206
0.5163490137364602,0.2693983811301667
0.3703409913323607,0.2569639158724194
0.277681558136617,0.24431649256225135
0.009485590265984173,0.023933798630631126
0.053764040319337354,0.04452553579143985
0.6874013230781987,0.7199712885984663
0.04789440111062566,0.1354667083776348
0.6982314090743877,0.15692485092851305
0.48879332820442667,0.629767376752354
0.2190942657084308,0.21134618445075581
0.08513808309908306,0.043761404134293205
0.07189581366773323,0.1107855713270329
0.18339134532940699,0.2562847284969864
0.16530550770057437,0.12966397312350525
0.27608452555184043,0.19775948439737426
0.025182067887244305,0.08852184204770806
0.6789295244531611,0.6944374919046259
0.6877049129895544,0.5216631264802596
0.01204139638058737,0.10608557253430198
0.41720095362937365,0.34319886980720726
0.25231962297961275,0.19465353093293702
0.21968620654638543,0.18407105854588143
0.004227216542440284,0.022617114094889278
0.1151181289061985,0.09458693267441136
0.06074371900663044,0.1801921929801021
0.2436189061632332,0.13759359856525116
0.45788338150492824,0.5372245531172359
0.06918904343732672,0.1964310174780619
0.43165289429916337,0.4177006948397592
0.07495111182582999,0.04473353243570902
0.21462592874165035,0.21615610779062946
0.6102622023041618,0.557950787638844
0.04081430671877971,0.04975415261581038
0.6969731469308434,0.25103868830612946
0.3346904864520408,0.18494407064014684
0.12619604099966014,0.04191220774528609
0.5879769057494791,0.8044342989472895
0.5653720470676667,0.2752776609059226
0.14806522826584595,0.16047641058922957
0.001098246274405557,0.04933702434439106
0.22842662659421398,0.1630409536197903
0.08912138142599564,0.03711496751286475
0.022849572229232055,0.06208380625956432
0.44144476553706724,0.4896732956939971
0.021195423344521784,0.06327230354091858
0.19878841399525116,0.11489083139990915
0.08252498773321182,0.22536349962792546
0.12165273482180787,0.07687729872802655
0.046562619321128096,0.05953302948574148
0.3612736871003749,0.5272800156648779
0.2402188779313491,0.1570292096156672
0.018281470095151534,0.06644881170526062
0.4893297939517316,0.6591498962239022
0.20795192314380748,0.12416320282224733
0.03549020986843191,0.16057219735259917
0.856509047441459,0.76122297726912
0.07603796641193836,0.05270653061610142
0.02678319756974581,0.0474934704540287
0.03176808608986512,0.06775973546561467
0.5502669154308699,0.649467470353241
0.0806977175507188,0.07585350422030378
0.004748199354133003,0.014086021099053181
0.5006148966072038,0.5455375596345851
0.14919499328043964,0.07910905434876332
0.08206241648010897,0.12419502745607716
0.052070395289568513,0.050958167386153955
0.05912920415168069,0.07365663213401472
0.7231457361525688,0.6995076931506712
0.05706753156899307,0.13754476366696927
0.06609089292548129,0.11379174285801333
0.29458841150434983,0.23979818223551191
0.24662928024251068,0.18419424458647315
0.09817834429620448,0.11096289243106824
0.027197204210317183,0.022358435763068146
0.22037730128130342,0.10251687635546183
0.053934014787660696,0.05023869978151026
0.0400657025041385,0.07124847898132758
0.006598923284349437,0.14395186294639561
0.12683680569852393,0.08137559031192267
0.030886924742914434,0.06266594640346594
0.5060363182324921,0.5256282455882626
0.12207615792489895,0.09813881466862487
0.04268386936976104,0.12922358811138468
0.9701661474550891,0.995112607887941
0.26708190014314037,0.12924235632533818
0.16613698131561883,0.436392382787568
0.19394582308985633,0.12896538916186512
0.03504770578853087,0.050358304097187404
0.32976083478938956,0.19732765916593992
0.005313871550982051,0.02564214984534362
0.05689097419774846,0.09223495387345707
0.05979385140475919,0.05156783079131633
0.3641544922002011,0.36603091937764615
0.04235208999536889,0.07819815985106131
0.3343764248704227,0.1818000899545424
0.08677890367996519,0.06791838799959751
0.17192279641601516,0.32342584269415225
0.40481286334639455,0.28076271277651316
0.008473268836649306,0.032131558748401484
0.5866039783200402,0.6423173484461113
0.2665699951843623,0.29744247013401565
0.6221022474625733,0.5782731411087184
0.05621462223279395,0.06719158202381328
0.1423488622712322,0.24267874468646194
0.2649651323604346,0.24058463984067138
0.033430880614686236,0.048084872892600106
0.034976873038776835,0.040410006613124896
0.203978821690722,0.09970403292939847
0.040374764589183446,0.0908150803564885
0.2940224844593356,0.14869861418951721
0.12993923364009044,0.07036074767013252
0.8040876131045386,0.2450326599530146
0.20800430506603207,0.1022022504219928
0.1339506265259636,0.09095532658423744
0.2948113833652518,0.23877010061988346
0.11074806842413537,0.0639936153330829
0.00482038832040622,0.04676154105155296
0.27785370328001435,0.17614510313164175
0.11482629550649433,0.17612546101102514
0.04884496974008426,0.09531147025580658
0.05083181886738344,0.06831200680441123
0.49367132330491087,0.4006450637450338
0.11134142730622255,0.21959497930839458
0.4929169134902173,0.6397915493310288
0.028215935718740304,0.05172173674529044
0.40922471292398205,0.24958629622402723
0.2157477166584264,0.11036273744800276
0.006191204527800333,0.02124315256049579
0.023285756972635227,0.08122217370848592
0.005008093744040879,0.047795639007352744
0.1977901184851382,0.10705392931501304
0.33171808515636103,0.17910957560163202
0.7440570939127771,0.8963558324072283
0.08764250020465841,0.17363345899359223
0.0015766995834965293,0.011686513997616938
0.02149488884696263,0.025499594634895973
0.030409922022448257,0.19996131682879564
0.11244844697141067,0.09133278764919517
0.03251446206214015,0.09999626704534592
0.13726950158379758,0.0792342479091211
0.03618802119087613,0.07926715434252853
0.15993335422591032,0.11357376574702391
0.008527747065184747,0.05608689378415747
0.13058580363119096,0.3656734478900209
0.19610909779467395,0.347495535250612
0.06394992242192635,0.0902436403947894
0.053251658808575866,0.03919623858146041
0.0011834086265302452,0.1562164688097913
0.05376223051045484,0.029197070890540654
0.032904419696941,0.03643342918570388
0.17407160489916693,0.15042028275112979
0.6492468811076687,0.4935304265618474
0.03974715981026367,0.1072750517075511
0.07914749631813633,0.15485401416406655
0.22985636895226394,0.3074260270669914
0.017254331664723708,0.03362409673463869
0.061959354768204515,0.2166209861972932
0.3145486296012385,0.20827494066219843
0.738123139640345,0.711512799558198
0.30195647684899984,0.30542816239453663
0.05627013502427933,0.08596305581555508
0.04775541431067576,0.02176944771395715
0.062021499727671646,0.2554124573000662
0.01900564115264318,0.11626357769012459
0.009848648350576156,0.01634517655586687
0.01611484347602718,0.054648395688396856
0.34978797655988786,0.24702767155281508
0.020534846419933674,0.060492702244330385
0.06565526968202001,0.09289208597560125
0.1251449877125804,0.08838761406946812
0.39292791192620585,0.4132298818232159
0.00515635805582635,0.012887606492819514
0.22224441164281716,0.14281343186848822
0.4740988228031334,0.6963571236674194
0.19717173743631272,0.15508938245243037
0.007796905791187572,0.024615125978813646
0.00903039112080845,0.010097501576636744
0.20385956791828594,0.18879713961520864
0.045623498441446295,0.14152062190170223
0.46368403526967183,0.3295329334894289
0.22393877032917878,0.26889575605079097
0.06783384413720708,0.11225302953888339
0.011637808005554412,0.032801610593319715
0.01207891668322792,0.023353791365446692
0.035351110663014794,0.06331514440946265
0.2808389806861182,0.21355855556196154
0.400235401219811,0.2126291457311697
0.35747578238011984,0.13565430753597646
0.3942342497359569,0.29501345488369235
0.17726202491099521,0.13482481707173913
0.036207946141826444,0.2185569675704163
0.48529918465930544,0.4308239799379027
0.21302741430676936,0.1452294063146891
0.1869081902088947,0.10682717102340011
0.34718763482366816,0.4418622539835189
0.01632191782591262,0.041541507208901145
0.5250249858021011,0.6865755325465448
0.01543834075149847,0.0448870681200227
0.05427561144373159,0.04158896102315867
0.1682526770756939,0.12078608835942121
0.041612042020296225,0.07648592270404057
0.24017234825347158,0.242020162043804
0.04777978924343855,0.04725600236836343
0.3788032478999183,0.33236512602812107
0.228713935233802,0.19367402204969086
0.030973973192640013,0.09356003697984383
0.019813761977959504,0.05212591956990855
0.006399553297196545,0.14422941858893307
0.18966687402633894,0.1318242594395363
0.27993847773712127,0.1638456637844787
0.48685989087464193,0.30250915489036445
0.06929545762339166,0.04977612806934127
0.21252520544433004,0.09323089405274744
0.005202636432762927,0.0403259822127777
0.1392975897385891,0.12350936343339378
0.0154093839574266,0.01597467090836599
0.0052620523104616145,0.01536237043307206
0.0018380900966091843,0.012153280583074579
0.005429888321808498,0.04186454940502023
0.15083289693408478,0.19133496461022823
0.06657033267889127,0.06983072477241405
0.014857343358562149,0.11027081027031596
0.020464502102002794,0.03691069041193316
0.15380225650641524,0.0602688304052823
0.07274976031129696,0.08290347633968723
0.09965164393907047,0.1000550281748522
0.037637297020601305,0.07801619745175237
0.03961776431284901,0.07557605972740021
0.4104078128849432,0.33264516942564376
0.4052587340539364,0.2780345534183467
0.012987702578377095,0.02792305089444743
0.5761475675914522,0.7889938476895468
0.3598553072102888,0.24542646313338562
0.3705211555481878,0.2185005816921986
0.013516979951200814,0.04410196371521297
0.13188138397590576,0.08853047568699768
0.24741049494920453,0.09139576590199619
0.527879112009587,0.5157308342152696
0.023147926903878555,0.06043939292318562
0.04299852200990735,0.175727654545591
0.16216031514540452,0.10368762263788409
0.15662041509193278,0.047320851890074137
0.014213105779631722,0.05747659698559774
0.4448785348176613,0.4035217648651123
0.2529364536333373,0.2281242564326754
0.03853595604864095,0.06049468163132203
0.034663503823651555,0.020675486900690317
0.09340657466412151,0.06120136654704191
0.0398843258029378,0.07261046266717351
0.002605431846337934,0.041949669971551896
0.03680758193975573,0.11913481502364454
0.13551169575549152,0.10446395366545351
0.20184848905495903,0.17966777511489368
0.0021751641222429114,0.04653874478296105
0.15338572270914924,0.08942105375295242
0.009986711901320946,0.023342652157880575
0.5932024330922168,0.21992990836095316
0.014826931708863489,0.15827539121982293
0.00820661604767038,0.02147857327530619
0.2790441632515534,0.1863228418312649
0.15074876532005518,0.08558901340364425
0.1896932717406844,0.1045530161276091
0.4823388830966751,0.5725189107485259
0.5914726591290291,0.6425917493869575
0.20259057267437544,0.11284212740016822
0.5383974276657255,0.38151992074803054
0.19899532973989417,0.16322438120055616
0.34132161727247856,0.1858808770456573
0.5660787955807188,0.36088869457959233
0.016829649236753386,0.03300119688631323
0.04635363234764349,0.09796777495297056
0.06666444556368947,0.10210542264025305
0.016084281287205324,0.03482114909517427
0.371440573786912,0.3101332658716848
0.04965192132923364,0.08965562552434345
0.3198949215769058,0.20044864872404564
0.2545827914097583,0.28932036493039553
0.11513804692673009,0.10081781999193247
0.01494651215728227,0.04595230431175854
0.22479645554150937,0.11253430564812414
0.5523759571131945,0.7578403243349283
0.0396862166683721,0.06727058089909928
0.24764331177768706,0.1662250248042185
0.21682811444799435,0.2906775375205205
0.07609373766967842,0.1344161887983712
0.12756017291884703,0.04516534637599746
0.1294086388992925,0.14831662875735907
0.06036629353915618,0.20174232661986496
0.5675180356122246,0.283540526897338
0.05845813941330113,0.06012831449060689
0.2921655693195176,0.1750691845418544
0.24962057238278626,0.18021578143847544
0.23702594389158108,0.45813248062774575
0.012410097672327218,0.1718475882329526
0.272346713959851,0.2512364869570046
0.058689391997461295,0.05300100357144562
0.1329944004462069,0.13694593177739692
0.1905837596549636,0.22717777542755346
0.18524220860366244,0.26553441947310025
0.216496431604674,0.16741363943972926
0.37607205637293345,0.10257185214694006
0.2927776689468471,0.3840422813096199
0.03632401956396869,0.07607399953296459
0.033614411813156816,0.04397068470737851
0.026838173948407974,0.08331521782591009
0.061559232021788535,0.03473065707075097
0.28698995067344113,0.6170711627619353
0.04264622093051508,0.10865540176467207
0.279560495718432,0.15380602048575595
0.017428617366749513,0.07392682835723773
0.013309090982357517,0.02559284791236091
0.5879242961982928,0.6147090644180494
0.5493450835543511,0.5552777650965549
0.29332579306747436,0.21422633007121364
0.026287226018593634,0.17477799911876998
0.44288082482931407,0.21672128200671126
0.11286124178992235,0.10288273767356552
0.49195116323212273,0.6687615073728038
0.20489798441383755,0.14558386261168627
0.027460715300314784,0.05154415180965751
0.2505361619747604,0.20524188543503508
0.031470086614058194,0.046402943215326384
0.04407541708881304,0.11317314539412379
0.10736151760619349,0.06370694806473805
0.13064646137428493,0.12133551829048668
0.07681944554627711,0.0714268352056701
0.43259916576104496,0.4652727098356131
0.43346223391786515,0.4263564417629847
0.3468924958810002,0.34646552609062103
0.429700597727338,0.22835383445703133
0.15874620919982801,0.103568748379722
0.32816383684834505,0.32001775606445115
0.2885281422673702,0.16950855138961546
0.008800018548885001,0.026980412002232078
0.013695665324082557,0.05631470666321757
0.3957767700058948,0.4518850029936676
0.12035442392300263,0.12661954275205914
0.024483867795095857,0.08099888530723037
0.11374824027535659,0.10937337767232976
0.5815280584790903,0.7370300148945829
0.12706036855769187,0.11845393101892274
0.12401542084157692,0.14438099010780103
0.06294578464733493,0.031571111312639635
0.051607493244916675,0.10539998091122775
0.17863076086846325,0.27084998122514614
0.1613276702387564,0.056449139804004386
0.2168693194025528,0.22432937074608933
0.4888232167590012,0.3300035132206208
0.0787786917594279,0.1558907420012395
0.13296330559644992,0.10144979517898119
0.012060445587951076,0.029036636389192648
0.2454319731752298,0.5656815554130945
0.035334761443583815,0.07085855162902477
0.2185367188652616,0.23005368553515337
0.0247902638175761,0.047346575626870425
0.38013884516301294,0.155624781758075
0.06196185499626903,0.031747834205628836
0.02550221474552904,0.04249664221680138
0.11238721017785573,0.1436386695916689
0.3889333029736269,0.3404673855969681
0.2652001336342663,0.275460608393547
0.3910174950423107,0.4364992338058954
0.48637039581446606,0.7862527049708673
0.08585648293926101,0.06670268166337098
0.12746725390758876,0.3035499485958243
0.05625954301112933,0.04702524818138411
0.5596826394191681,0.9062187480991621
0.04318951694277252,0.12891493670157161
0.015793254940877667,0.0114214504652143
0.01507490875710232,0.04010063819025283
0.028388932825815564,0.03738358282054151
0.3803082517561786,0.18933903341009214
0.03954760383074853,0.06848671072467952
0.26763421392624737,0.18667626112075428
0.02204599357988601,0.037322353620160675
0.010770017500204102,0.05305098608927276
0.04563937788956004,0.12162761502385193
0.041527885633331395,0.17905897427607292
0.038440569067202474,0.03317231220024443
0.3778568744419896,0.325121249163937
0.05080478658538402,0.07132922526957532
0.20314550093820272,0.24228846574059643
0.07417686313917722,0.09528977804866948
0.06895584779952181,0.10668100496166606
0.5177381148552638,0.2204530458071164
0.01307361568245684,0.04013594681882375
0.15981607435339873,0.17337263712432316
0.09801303784987646,0.10099146625388553
0.011506372054318951,0.12976492817464103
0.16745024581530976,0.13893749157633728
0.7699599698672515,0.21871837863665977
0.041692299761117116,0.025229235369339843
0.08038309964525175,0.04053436765665097
0.16215455030038445,0.1427809728847907
0.7063514075271727,0.660336928690933
0.18456634388799187,0.13925249488001537
0.1939426795248358,0.1977422197197096
0.8750910833896411,0.8246039760037348
0.03640713807377066,0.041426761307765306
0.03268536207918804,0.06381623932504546
0.04968481467183596,0.09220024565501524
0.15664231531846973,0.1236739084003469
0.22021798463614983,0.15452541647231957
0.7393725622433625,0.7704192860588691
0.3953488611691585,0.2489880503819112
0.06079720255893911,0.07957742574308314
0.28670155426175087,0.18124697098729753
0.06778149079682214,0.05962104040598624
0.29846734102207384,0.174130296553673
0.18292485998835617,0.191301987222682
0.07805715764227451,0.11402329583069185
0.08820790734863833,0.16899705547573324
0.043459388368358304,0.0815527180909296
0.01394223157706813,0.04402608001495778
0.0461858644687306,0.07293314831532807
0.010620372688062854,0.020135197527334413
0.47489068558000885,0.5793246830897065
0.021325013290826665,0.04074948078519554
0.01788613620038181,0.1780246019339529
0.011070097016828819,0.07556400845558815
0.5720940648807372,0.3801230276926783
0.022491315650664777,0.028326770640857014
0.017360655965231196,0.040110107892187004
0.10619768780390632,0.17589086368131368
0.11182928260817258,0.0773306504261754
0.07303974946809202,0.08649051266257776
0.33629441034331037,0.3046685539186765
0.01709515210705348,0.05249904018550613
0.04056062560286301,0.1086949337997444
0.22179512043303612,0.14986730147557747
0.022439886667206158,0.21521502314555488
0.4347336247198894,0.1944715233750426
0.16458196564174532,0.3407469582009869
0.14680076914138265,0.06724726352583761
0.12264531271848472,0.13244291443395742
0.07208445568079161,0.07990129108647605
0.12475422130509306,0.08085443532856698
0.02326389799312753,0.043921470146329064
0.005481926180422634,0.019979460060117436
0.09776648249553167,0.07046316552160245
0.07240375015396795,0.17791847630733895
0.06745284236820648,0.10107499176501902
0.16569466909617403,0.1377276749990141
0.21409075833206923,0.11911892072047862
0.5499101675692892,0.27970275998319766
0.18898123393834343,0.3448820254049465
0.5119715987351965,0.40852159876261185
0.24635381574845364,0.18665844409811144
0.09120173143092078,0.08624296955287705
0.2834979201059382,0.3072376963626359
0.03408478303181389,0.06849615247919998
0.32009641235283276,0.2405493894959961
0.08723752437460319,0.1251572229011307
0.4791478099821184,0.3284867125161626
0.5681490045762987,0.46193176951432513
0.5830429195076477,0.35039934303441855
0.24604471738460923,0.3471931169480212
0.08954654716186951,0.059504041787868625
0.03454684615302206,0.07620284741857972
0.009792028452720827,0.035245403191212984
0.05095870713878605,0.06338513639214492
0.009440503486949265,0.011612963307969907
0.03515977145884765,0.09677410946994473
0.05495239501920014,0.06406983747623765
0.6627552795547047,0.6555094715000196
0.04887242011235562,0.06013045281553642
0.021110980915076977,0.07032476640947614
0.12650381968305158,0.123945638115772
0.008334814510090589,0.021497706817378347
0.07640099092844664,0.10639932866231883
0.06144904159133371,0.08023779552859334
0.12602931542769938,0.17330574678870808
0.5030396763323224,0.2993562412109886
0.38507668935663086,0.24897882754338996
0.6854768171523286,0.2420607861687396
0.2275677683284931,0.21097148088442874
0.3435280845698026,0.2642988977318253
0.010109027244995057,0.0410300748286755
0.017555078076070475,0.036636632555738353
0.5026853648707964,0.21555523669002463
0.04339163186939355,0.07215009469008418
0.4856977242150592,0.49029760863655836
0.020017550156664378,0.05406243752940145
0.008983587285637203,0.01182719632719769
0.25401842359849114,0.12007258247954358
0.20991401996589465,0.179078448473944
0.22591697900696925,0.21146071709592978
0.02999418626295627,0.058016717297318186
0.1262977339728987,0.17484481297978927
0.11541562392701288,0.06728170788762268
0.01840049160437209,0.2242394423668764
0.1833692792187997,0.07818288634141543
0.8385279630439508,0.8242629044814415
0.13059206801520187,0.0992420514425925
0.41723508068928444,0.20082374031144817
