GBM
0.037885358180015906
0.021473533795135218
0.6343978984168238
0.25763670513217213
0.01630612460997331
0.028870352355646337
0.07872791874835715
0.076492102167262
0.14372139608433418
0.02324160496575402
0.017002108256078733
0.00669045405056752
0.0055637417250229216
0.13764966912057156
0.0336908766893257
0.02549513189583532
0.012001042427088661
0.04365259537516174
0.013287924106021632
0.2327210464253796
0.13358814384219392
0.3453487991214113
0.21788592685580604
0.20530454699592368
0.016623266987843298
0.02515850838298509
0.03725109458011614
0.12838251241814935
0.50112046127292
0.01435703936247278
0.6668096204233921
0.03817415823131508
0.141969082950703
0.05481102878626029
0.09889700712123604
0.5058142865191716
0.3248000300057388
0.05113531376413979
0.05411086830637457
0.522260094619317
0.0557402367649011
0.6552734873832473
0.5551651487357915
0.5055038266917288
0.06019793529499058
0.07956129348364047
0.014356593635981586
0.5082475884664004
0.08640774435815032
0.34637434275043405
0.10874676493548764
0.09870563882859333
0.039675294202610435
0.23094025806172078
0.020876017793488764
0.019098661111249103
0.04267489487122911
0.014767649959052859
0.17109294428201677
0.28871380886432313
0.21260784572422123
0.1982011313416266
0.20494750332335354
0.4212626741138764
0.05584249960391751
0.047188428847174724
0.27302855167597095
0.012658340275870004
0.09042362785739413
0.13975877548355953
0.05300060632541032
0.4337997639735401
0.16964510097875982
0.028653230188205175
0.2108247877279986
0.33513350294563743
0.21254391512835022
0.04362435019055014
0.33803416923536467
0.02637290658555493
0.2625275175872705
0.06387144501246916
0.016542391116342384
0.02111818025907324
0.12730634296918852
0.10275898294394044
0.8153652251626001
0.025219069756114376
0.04230092329832704
0.07583437075497579
0.0418660166592874
0.010362300689553515
0.6583054624678115
0.04210356709533569
0.29718750524886944
0.38138182554330047
0.25844580372893605
0.21586574714168616
0.32358164322510374
0.08786167935645192
0.017975147359542084
0.011000498938486201
0.1272823184392492
0.020365384138373115
0.2006444666394643
0.2485327279466984
0.035982550453367
0.07684342729757021
0.014996059391542423
0.24635095529455153
0.0104015638806739
0.025257331512496213
0.02673409785211426
0.07931760873113804
0.13258175335818267
0.02823702483138593
0.014970717161185244
0.5329927739843086
0.07983711436386344
0.10073791517907028
0.034236667514133075
0.14519280600091697
0.015268482842005708
0.6770180327147647
0.0181855205917878
0.3606159977496709
0.009753203410433512
0.4141288736939675
0.24510546686362183
0.0161750879578147
0.08160707115280025
0.18884294682034933
0.04090577523376134
0.09751038707853867
0.09031371084126236
0.05293609010051917
0.026019203119926622
0.138256095011487
0.363544575115832
0.03076318791249559
0.033325066282178135
0.060428309887083996
0.6798792066863276
0.04086512398741334
0.035055546954463106
0.010926763436131448
0.0650052762772307
0.07130127609781291
0.030568521794938613
0.04439828112049004
0.02178670180627393
0.15119050760996391
0.023954323292346393
0.27933662377989693
0.020578567436150226
0.2962654492261796
0.05332564240456169
0.16614132830971343
0.2571142731751162
0.006523240623811094
0.14566719695007888
0.26691351772492306
0.062140150627309335
0.16213952409722104
0.03128259637128289
0.37662791507725146
0.2780800050771627
0.0590317596395846
0.022412103214762415
0.13719989478358005
0.04353322025969982
0.10877033641349679
0.09016708373624768
0.0076893893003048205
0.02211824710592122
0.010250981882401207
0.010627569026139694
0.016261215039837622
0.020601927741688193
0.035970125955617646
0.32371014550932325
0.06446219866817025
0.01772699143842653
0.025831658132386196
0.05532098056701729
0.3894971888065448
0.03521992336028728
0.012938719122709663
0.01512943382328364
0.02866757614937934
0.10875760189306109
0.40626923203763154
0.20740661239385647
0.2217269214035072
0.14696918522730024
0.023405582134484636
0.3538857150158195
0.11426183765955324
0.05019197768351415
0.03593635046086306
0.007594716987514178
0.30447907366393223
0.22089019237053428
0.1470927877510923
0.5772784373143576
0.08572205977399276
0.010277444539927494
0.13282189363646907
0.09637188630258027
0.20943774693689143
0.1996397298631106
0.04800686473534793
0.03861482865738914
0.07236610355690618
0.017993673420607488
0.19419064475831874
0.26150495576604876
0.11346236549839281
0.25737979366328784
0.41827370953497567
0.11093613637974883
0.21582840358754
0.01813399557402743
0.39112409799039716
0.40038661118376606
0.042908205899790615
0.027272983905927656
0.03740055755552542
0.06942754441531516
0.22760927819527588
0.03360442367953752
0.02325768641566805
0.1074993910468034
0.7669177445686408
0.7164136758543926
0.25932248690144005
0.06437513108902237
0.2051734548109051
